pilot|technology|esco_occ_code|isco_code|occupation_title|tech_label|best_esco_label|best_esco_uri|similarity|matched_as|state|strategy
K|DPP Model|7223.4|7223|computer numerical control machine operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7223.5|7223|drilling machine operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7223.6|7223|drill press operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7223.7|7223|fitter and turner|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7223.9|7223|heat treatment furnace operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7223.19|7223|screw machine operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|8189.2|8189|slitter operator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7212.1|7212|brazier|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7212.2|7212|solderer|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7212.3|7212|welder|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7212.4|7212|welding coordinator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7224.1|7224|Metal Polishers|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7224.2|7224|tool grinder|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|7421.8|7421|vehicle electronics installer|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|8212.3.5|8212|printed circuit board assembler|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|8212.3.6|8212|semiconductor processor|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|4322.1|4322|machinery assembly coordinator|Digital Content Creation skills|||0.0||absent_external|new hire
K|DPP Model|1324.8|1324|Supply Chain Managers|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|1324.3|1324|logistics and distribution manager|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|1321.2.1|1321|industrial production manager|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|1321.2.2|1321|industrial quality manager|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|1321.2.3|1321|operations manager|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2521.1|2521|database administrator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2521.2|2521|database designer|Interoperability and data exchange awareness|manage standards for data exchange|http://data.europa.eu/esco/skill/cb5cccc9-abe4-4b11-abe6-d27e5cd85fb1|0.6238|essential|adjacent|upskilling
K|DPP Model|2521.3|2521|database developer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2521.4|2521|database integrator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2521.5|2521|data warehouse designer|Interoperability and data exchange awareness|manage standards for data exchange|http://data.europa.eu/esco/skill/cb5cccc9-abe4-4b11-abe6-d27e5cd85fb1|0.6238|essential|adjacent|upskilling
K|DPP Model|2144.1.3|2144|automotive engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2144.1.5|2144|engine designer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2144.1.11|2144|mechatronics engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2144.1.22|2144|tooling engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2144.1.23|2144|welding engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2141.3|2141|homologation engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2141.4|2141|industrial engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2141.10|2141|process engineer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|2152.1|2152|Electronics Engineers|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3119.2|3119|automation engineering technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3119.8|3119|industrial engineering technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3119.14|3119|process engineering technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3119.15|3119|product development engineering technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3119.16|3119|quality engineering technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3122.3.5|3122|motor vehicle assembly supervisor|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3122.4.5|3122|electronics production supervisor|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3122.4.8|3122|machine operator supervisor|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|3122.4.14|3122|precision mechanics supervisor|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|9333.3|9333|Materials Handlers|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|9333.8|9333|warehouse worker|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.4|7223|computer numerical control machine operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.5|7223|drilling machine operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.6|7223|drill press operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.7|7223|fitter and turner|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.9|7223|heat treatment furnace operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7223.19|7223|screw machine operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|8189.2|8189|slitter operator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7212.1|7212|brazier|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7212.2|7212|solderer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7212.3|7212|welder|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7212.4|7212|welding coordinator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7224.1|7224|Metal Polishers|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7224.2|7224|tool grinder|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|7421.8|7421|vehicle electronics installer|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|8212.3.5|8212|printed circuit board assembler|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|8212.3.6|8212|semiconductor processor|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|4322.1|4322|machinery assembly coordinator|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
K|DPP Model|1324.8|1324|Supply Chain Managers|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|1324.3|1324|logistics and distribution manager|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|1321.2.1|1321|industrial production manager|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|1321.2.2|1321|industrial quality manager|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|1321.2.3|1321|operations manager|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2521.1|2521|database administrator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2521.2|2521|database designer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2521.3|2521|database developer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2521.4|2521|database integrator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2521.5|2521|data warehouse designer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2144.1.3|2144|automotive engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2144.1.5|2144|engine designer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2144.1.11|2144|mechatronics engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2144.1.22|2144|tooling engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2144.1.23|2144|welding engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2141.3|2141|homologation engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2141.4|2141|industrial engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2141.10|2141|process engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|2152.1|2152|Electronics Engineers|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3119.2|3119|automation engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3119.8|3119|industrial engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3119.14|3119|process engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3119.15|3119|product development engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3119.16|3119|quality engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3122.3.5|3122|motor vehicle assembly supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3122.4.5|3122|electronics production supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3122.4.8|3122|machine operator supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|3122.4.14|3122|precision mechanics supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|9333.3|9333|Materials Handlers|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|9333.8|9333|warehouse worker|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.4|7223|computer numerical control machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.5|7223|drilling machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.6|7223|drill press operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.7|7223|fitter and turner|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.9|7223|heat treatment furnace operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7223.19|7223|screw machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|8189.2|8189|slitter operator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7212.1|7212|brazier|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7212.2|7212|solderer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7212.3|7212|welder|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7212.4|7212|welding coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7224.1|7224|Metal Polishers|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7224.2|7224|tool grinder|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|7421.8|7421|vehicle electronics installer|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|8212.3.5|8212|printed circuit board assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|8212.3.6|8212|semiconductor processor|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|4322.1|4322|machinery assembly coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
K|DPP Model|1324.8|1324|Supply Chain Managers|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
K|DPP Model|1324.3|1324|logistics and distribution manager|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
K|DPP Model|1321.2.1|1321|industrial production manager|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
